"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175"
0.0460738636118452,0.0396487871049092,0.034566150278641,0.030842728481965,0.0282887058134603,0.0267340143287835,0.0259176392565961,0.0255279671872574,0.0253892921983029,0.0253963574238527,0.0254314969470721,0.0254550470386584,0.0254890995108137,0.0255117067205425,0.0255052135153045,0.0255052135153045,0.0255117067205425,0.0254890995108137,0.0254550470386584,0.0254314969470722,0.0253963574238527,0.0253892921983028,0.0255279671872573,0.025917639256596,0.0267340143287834,0.0282887058134603,0.030842728481965,0.0345661502786411,0.0396487871049093,0.0460738636118453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.0446626347590047,0.0389788479021404,0.034337584384416,0.03077602363148,0.0281792846845362,0.0264444582154572,0.0254102313060432,0.0248434300937274,0.0245759544308423,0.0245070715165736,0.0245274172162955,0.0245642772313566,0.0246133728088549,0.024663766269407,0.0246848883947571,0.0246853773311924,0.024684888394757,0.024663766269407,0.0246133728088549,0.0245642772313566,0.0245274172162955,0.0245070715165736,0.0245759544308422,0.0248434300937274,0.0254102313060431,0.0264444582154571,0.0281792846845361,0.03077602363148,0.0343375843844159,0.0389788479021404,0.0446626347590047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.0437116349971779,0.0382135350013745,0.0337034815347903,0.0302278286012973,0.0276764647310853,0.0259478546907631,0.024902639558551,0.0243237209273528,0.0240360626785963,0.0239448256944937,0.0239565545777446,0.0239889745084358,0.024026267380431,0.0240727773625389,0.0241026068249179,0.0241054618438659,0.0241054618438322,0.0241026068250231,0.0240727773625929,0.0240262673804053,0.0239889745084473,0.0239565545776192,0.0239448256944583,0.024036062678599,0.0243237209272891,0.0249026395586748,0.0259478546908287,0.0276764647310946,0.0302278286013829,0.0337034815347787,0.0382135350013555,0.0437116349971453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.0432610567332866,0.037905536194377,0.0334874899772002,0.0300617479748153,0.0275255734266268,0.0257789739578899,0.0247016685677704,0.0240960141754455,0.023782212719466,0.0236638266587534,0.0236620074166584,0.0236923251501227,0.0237221948721525,0.0237612574241304,0.0237970005855017,0.023806813892708,0.0238040732930645,0.0238068138927385,0.0237970005852266,0.0237612574240148,0.0237221948721261,0.0236923251499574,0.0236620074167797,0.0236638266588846,0.023782212719465,0.0240960141755992,0.0247016685679175,0.0257789739578252,0.0275255734266595,0.0300617479747917,0.0334874899771513,0.0379055361943714,0.0432610567332609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.0454141972279694,0.0392420218430687,0.0342897657150867,0.0306332099516163,0.0280871215818931,0.0264599216877664,0.025569708433129,0.0251514072830934,0.0249643264260456,0.0249054658193053,0.024925412890155,0.02494784156347,0.0249339837029327,0.0249162562551984,0.0249137616734951,0.0248993758979148,0.0248729470256153,0.0248729470256153,0.0248993758979148,0.0249137616734951,0.0249162562551983,0.0249339837029327,0.0249478415634699,0.0249254128901549,0.0249054658193053,0.0249643264260455,0.0251514072830934,0.025569708433129,0.0264599216877665,0.0280871215818931,0.0306332099516163,0.0342897657150866,0.0392420218430687,0.0454141972279696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.0606462909557241,0.0434311045066467,0.0365150448249464,0.0367435177108053,0.0367958903090212,0.0356771860495904,0.0354670068562981,0.0359468620301635,0.0356695792666875,0.0350656539512689,0.0352718002822218,0.0357407496913839,0.0354966040566097,0.0350847858683141,0.0353530701727634,0.035711929692455,0.0354194616005357,0.0350945298230155,0.0354194616005353,0.0357119296924564,0.0353530701727645,0.0350847858683142,0.0354966040566102,0.0357407496913837,0.0352718002822212,0.0350656539512701,0.0356695792666887,0.0359468620301653,0.0354670068562998,0.0356771860495896,0.0367958903090183,0.036743517710802,0.0365150448249435,0.0434311045066465,0.0606462909557274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.0593751589206327,0.0428459626055797,0.0357470217760536,0.0357310846620632,0.0359567056205226,0.0349216865664809,0.0345135034774263,0.034974409232848,0.0349097594973696,0.0342832098772052,0.034239617842654,0.0347456436709312,0.0347588895420433,0.0342916677457606,0.034281989774068,0.0347206323792951,0.0347240171746278,0.0342970943067909,0.0342970943067906,0.0347240171746276,0.0347206323792954,0.0342819897740685,0.0342916677457614,0.0347588895420452,0.0347456436709314,0.0342396178426531,0.0342832098772041,0.0349097594973663,0.0349744092328461,0.0345135034774265,0.0349216865664823,0.0359567056205258,0.0357310846620674,0.0357470217760561,0.0428459626055792,0.0593751589206277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.0603184169387975,0.0429531285990183,0.0358827406341284,0.0364880876990834,0.0369519131874951,0.0355926786539107,0.0348725413192944,0.0355301995732152,0.0357862611970787,0.0350716615728594,0.0347384465510261,0.0353250748167999,0.0356427565657997,0.0351292014262017,0.0347886913528626,0.0352470938496842,0.0355996240337304,0.03518747893554,0.0348042442758831,0.0351874789355408,0.0355996240337299,0.0352470938496843,0.0347886913528634,0.0351292014262015,0.0356427565657987,0.035325074816799,0.0347384465510251,0.0350716615728597,0.035786261197081,0.0355301995732174,0.0348725413192968,0.0355926786539122,0.0369519131874931,0.0364880876990787,0.0358827406341262,0.0429531285990177,0.0603184169388001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.0591727805035183,0.0425213074105127,0.0352299062597376,0.0354865281523631,0.0361238059884282,0.0349728223077597,0.0340701941621886,0.034541984859657,0.0349776903348568,0.0344406417595094,0.033906093056964,0.0342793134342979,0.0347883527316469,0.0345214533267747,0.0340033940950403,0.034174272719834,0.0346871350033925,0.0346039514079967,0.0340887841452803,0.0340887841452801,0.0346039514079967,0.0346871350033927,0.0341742727198337,0.0340033940950406,0.0345214533267748,0.0347883527316474,0.034279313434298,0.033906093056964,0.0344406417595093,0.0349776903348564,0.0345419848596568,0.0340701941621886,0.0349728223077596,0.0361238059884321,0.0354865281523656,0.0352299062597386,0.042521307410512,0.0591727805035164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.0602111130842417,0.0425466263323792,0.0353054820944433,0.0363457197335587,0.0373058301121324,0.0357903090502521,0.034427809204279,0.0350340139805966,0.0359362482785,0.0354953791735978,0.0345929634547647,0.0347820241261223,0.0356043929547834,0.0356057484961808,0.0348443380880799,0.0346609697339044,0.0353387539664502,0.0356649523495988,0.0350907510213501,0.0346242226135714,0.0350907510213501,0.0356649523495981,0.0353387539664505,0.0346609697339048,0.0348443380880803,0.0356057484961822,0.0356043929547841,0.0347820241261217,0.0345929634547646,0.0354953791735972,0.035936248278498,0.0350340139805956,0.0344278092042799,0.0357903090502538,0.0373058301121347,0.0363457197335621,0.0353054820944455,0.0425466263323786,0.0602111130842385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
