method_name,method_class,c/r,smooth_r,avg_unc.(1se),#q<0.5,#q<0.1,q_min,q_small5,log-likeli,RMS,bias,tlog-l,100log-l,100RMS,75RMS,100bias,bias50,xyear0.5,xyear1.0,xyear1.5
cent20y,42/1_Run_Means,r,1.0,0.0313015724155922,0,0,1.0,1.0,2.5606096506830984,0.0,0.0,396.8944958558802,236.74972823563337,0.0,0.0,0.0,0.0,1984.791666666655,2010.2083333332985,
lowess1dt36wnc,42/3_ST_Fits,c,4.181827937257593,0.08404375367923515,0,0,0.5850890874295036,0.5850890874295036,1.4140908785508264,0.053268062687606164,-0.008401611133210092,227.66863144668304,162.1674649182975,0.042118239101996045,0.038023979152789524,-0.007972166840878503,-0.03151725700960371,1987.374999999986,2013.0416666666292,
Kal_flexLin,42/5_Kalman,c,5.661189168860481,0.05317657451406971,12,4,0.06577843727597321,0.14726699382957018,1.4360968034920916,0.056350281155772515,-0.007472328291568306,231.21158536222674,159.2386364880984,0.045869147472076745,0.0404793522567571,-0.008115036521392512,-0.02684453711455841,1987.0416666666529,2013.7083333332953,
GAM_AR1,42/4_GAM_AR1,c,6.571281300490041,0.0607760009895357,13,0,0.2460808547321953,0.31343801898926804,1.2694610551450805,0.06042286547583966,-0.00024615453776292105,180.26346983060142,148.18027538897968,0.04731103515270732,0.044767208171086335,-0.008133134760496227,-0.033553352944313934,1987.1249999999861,2013.3749999999623,
CGWL10y_sfUKCP,44/44_EarthModel_CGWL,c,5.86606606461204,0.05042994590714956,0,0,0.96,0.96,1.6402065081150627,0.04561962669410817,0.004549797915297009,249.31138923348954,154.87092844490854,0.04453135918406281,0.0394695893890073,-0.0007654691042942845,0.004264687539039928,1985.9583333333205,2012.29166666663,
GWI_tot_CGWL,43/3_Human_Induced,c,2.6326396954835762,0.08409137185844803,0,0,0.9901503816532191,0.9901503816532191,1.490581122141631,0.03552745438287315,0.010013852654274855,105.8312596720558,105.83125967205578,0.03552745438287315,0.03552745438287315,0.010013852654274855,0.02891650248971047,1980.7083333333253,2009.2083333332994,
GWI_tot_SR15,43/3_Human_Induced,c,2.5367284900661367,0.07466168128463142,0,0,0.9987454773880486,0.9987454773880486,1.484925285446264,0.04797886884341226,0.006474004834459289,105.42969526668475,105.42969526668475,0.04797886884341226,0.04797886884341226,0.006474004834459288,0.013505372530029676,1982.2916666666572,2005.9583333333023,
EBMKF_ta4,43/2_Kalman,c,2.2397677442690913,0.02984492467299749,150,116,1.7217489755102488e-13,3.5387259283033366e-10,-2.8353228857285155,0.07686750790475148,0.06606613766232494,-456.486984602291,13.0631205180155,0.04791437663359182,0.049611622944022216,0.0424580710274019,0.03985519182634935,1982.2916666666572,2008.7083333332998,
FaIR_comb_unB,43/1_ERF_FaIR,c,2.305079816620931,0.028825791400452275,0,0,0.9071618037135277,0.9071618037135277,2.182518748433677,0.02641051245830487,0.009032212536758018,189.87913111372993,189.87913111372995,0.02641051245830487,0.027265597715139374,0.009032212536758018,0.00797928217580257,1985.5416666666542,2010.2916666666317,
equal_weight_comb,co/combination,c,4.556877646402244,0.03793607831654977,6,0,0.18796931342496342,0.49197179303254013,1.8479238440768033,0.03812492100769583,0.012929071313160801,297.51573889636535,201.86583181571967,0.02683264009727151,0.02046724579403247,0.005250171033913387,-0.001557069005367677,1986.2916666666536,2011.1249999999643,
PIVW_comb,co/combination,c,3.8289236972531024,0.03313316836120945,18,3,0.012429621143858666,0.1776570409861048,1.8302337835826954,0.0380107807546379,0.021206132889850036,294.66763915681395,216.67431303264948,0.02253337090874323,0.01871256618947932,0.010108030810715402,0.009863447683337778,1985.7083333333208,2009.9583333332987,
