method_name,method_class,c/r,smooth_r,avg_unc.(1se),#q<0.5,#q<0.1,q_min,q_small5,log-likeli,RMS,bias,tlog-l,100log-l,100RMS,75RMS,100bias,bias50,xyear0.5,xyear1.0,xyear1.5
cent20y,42/1_Run_Means,r,1.0,0.03224093926952945,0,0,1.0,1.0,2.527916555977199,0.0,0.0,391.82706617646585,233.56850019824054,0.0,0.0,0.0,0.0,1984.8749999999882,2009.8749999999654,
lowess1dt36wnc,42/3_ST_Fits,c,4.059207829081729,0.08440996107426292,0,0,0.9874361650594256,0.9874361650594256,1.4531702340984454,0.05293234306045032,-0.014288406641368656,233.96040768984972,169.08988224975099,0.03900401397861046,0.034419923956212066,-0.007341054683723584,-0.029896338103820766,1987.2083333333194,2011.7916666666304,
Kal_flexLin,42/5_Kalman,c,5.58855038002703,0.05317657451406971,14,3,0.06301988874340511,0.36637513557007334,1.4750668560699698,0.054466775924292964,-0.008106940420629248,237.48576382726515,163.2668244971229,0.0436132437862544,0.037007831312029865,-0.00748348552627959,-0.02559107740933537,1987.0416666666529,2012.29166666663,
GAM_AR1,42/4_GAM_AR1,c,6.193022717312816,0.05814391320036088,10,3,0.022775343511407704,0.10529765008258746,1.3026639913623996,0.0552181674302849,-0.006620253068303476,184.97828677346075,152.02566378727545,0.04542316239292336,0.0398877042747421,-0.007475238449517053,-0.03335753812436416,1987.2083333333194,2012.29166666663,
CGWL10y_sfUKCP,44/44_EarthModel_CGWL,c,6.339561412545158,0.05073803832802253,0,0,0.9963025210084033,0.9963025210084033,1.6460522058661695,0.04446467772306354,0.006598052846490568,250.19993529165777,156.16809195224909,0.043510998678476596,0.037814855996223175,-0.00040201937581161375,0.004114888959471369,1985.9583333333205,2009.6249999999657,
GWI_tot_CGWL,43/3_Human_Induced,c,2.51701899312803,0.0865567360917078,0,0,0.9943480047739371,0.9943480047739371,1.4020697956800947,0.048420646305345046,0.0026934384624009307,99.54695549328672,99.54695549328673,0.048420646305345046,0.048420646305345046,0.0026934384624009307,0.03298385358778554,1982.1249999999907,2008.5416666666333,
GWI_tot_SR15,43/3_Human_Induced,c,2.3964181012552763,0.07664181895288362,0,0,0.9965558942956032,0.9965558942956032,1.4022478229171458,0.055422575551975994,-0.0007908433186381677,99.55959542711734,99.55959542711734,0.055422575551975994,0.055422575551975994,-0.0007908433186381677,0.01568209631028767,1982.7083333333235,2005.7916666666358,
EBMKF_ta4,43/2_Kalman,c,2.2284978535730176,0.02990392937618456,142,107,2.39228457396736e-19,1.0164947316169955e-13,-4.851230923573116,0.09159687372961402,0.07101141709904618,-781.0481786952716,56.481231681660276,0.04676632340783101,0.04188227782336145,0.03299718448143881,0.009360696909894595,1982.208333333324,2011.1249999999643,
FaIR_comb_unB,43/1_ERF_FaIR,c,2.0016104330534805,0.02792245631737099,0,0,0.6124223602484472,0.6124223602484472,2.0572127728181053,0.030535965380334793,0.0059006850700341704,178.97751123517517,178.9775112351752,0.03053596538033479,0.028893967373369064,0.005900685070034172,-0.0028959023510224573,1986.124999999987,2010.2916666666317,
equal_weight_comb,co/combination,c,4.504036034283769,0.03793607831654977,2,0,0.3179351541061416,0.6194558009084667,1.8815398840846478,0.036834125756685474,0.011369402044880647,302.9279213376283,200.01186047571457,0.027849178282653413,0.01863834915273396,0.003733494162748041,-0.006468773790198751,1986.2916666666536,2010.5416666666315,
PIVW_comb,co/combination,c,3.812976203998547,0.03313316836120945,29,4,0.010540069085514069,0.18198200701094894,1.7606326552461902,0.03997044713138726,0.021625583892062886,283.4618574946366,211.99447187729868,0.024794865174667505,0.01678803297373669,0.00801916728501586,0.0037461042600116278,1985.791666666654,2009.8749999999654,
