method_name,method_class,c/r,smooth_r,avg_unc.(1se),#q<0.5,#q<0.1,q_min,q_small5,log-likeli,RMS,bias,tlog-l,100log-l,100RMS,75RMS,100bias,bias50,xyear0.5,xyear1.0,xyear1.5
cent20y,42/1_Run_Means,r,1.0,0.032537719226613186,0,0,1.0,1.0,2.5220853320933676,0.0,0.0,390.92322647447196,233.26558870898583,0.0,0.0,0.0,0.0,1985.124999999988,2010.2083333332985,
lowess1dt36wnc,42/3_ST_Fits,c,3.792994262450145,0.08511869956224692,0,0,0.9956871349940157,0.9956871349940157,1.3909827056110238,0.056535606577292084,-0.014793398477966064,223.94821560337482,160.76045511617616,0.04194111330931789,0.03914279315377823,-0.006081212675775789,-0.029157572552354207,1987.6249999999857,2013.3749999999623,
Kal_flexLin,42/5_Kalman,c,5.224847045001838,0.05317657451406971,3,3,0.07964005501551834,0.5796552201873492,1.473667613505438,0.054555023885538415,-0.008379194401042702,237.26048577437552,159.4890372117643,0.04573215952915514,0.04063720644612166,-0.006357630641497024,-0.02473199061250868,1987.374999999986,2013.958333333295,
GAM_AR1,42/4_GAM_AR1,c,5.7813206055936615,0.061482496781495415,13,3,0.06815239923486689,0.2134408037520339,1.2995899936750162,0.056805388530798445,-0.006609635614631126,184.54177910185228,148.5501022917329,0.046790787540214616,0.04241003880813508,-0.005092949344521185,-0.02983645835388984,1987.374999999986,2013.624999999962,
CGWL10y_sfUKCP,44/44_EarthModel_CGWL,c,5.847683313632219,0.050448661849189266,0,0,0.9074626865671642,0.9074626865671642,1.642622457783628,0.04546133129926613,0.002858337846827285,249.67861358311143,156.72300468938528,0.04475508622063777,0.04023228150579514,-0.002688213102820094,0.0014374899928387402,1986.9583333333196,2012.0416666666301,
GWI_tot_CGWL,43/3_Human_Induced,c,2.35031565852864,0.08398426811488878,0,0,0.9957986016272325,0.9957986016272325,1.4630467454157636,0.04000399801664433,0.009222305386056194,103.87631892451921,103.87631892451921,0.04000399801664433,0.04000399801664433,0.009222305386056194,0.031498247372880296,1982.6249999999902,2008.9583333332996,
GWI_tot_SR15,43/3_Human_Induced,c,2.2782412688844973,0.0748394189946498,0,0,0.974044527486916,0.974044527486916,1.4423843119977464,0.05169944327463829,0.0053807323916173055,102.40928615183999,102.40928615183999,0.051699443274638296,0.051699443274638296,0.005380732391617305,0.01592633546864682,1986.124999999987,2005.541666666636,
EBMKF_ta4,43/2_Kalman,c,1.7931805955462916,0.029578360986677293,134,109,2.7511486642533442e-17,2.3693228104512544e-12,-3.839688865418651,0.08489804636314562,0.06731698919654755,-618.1899073324029,58.005497534224645,0.04348438381872347,0.04368331556981326,0.033103475041792875,0.01788058848190407,1982.9583333333233,2010.2916666666317,
FaIR_comb_unB,43/1_ERF_FaIR,c,1.7719918641084678,0.02764554139878687,0,0,0.6206896551724138,0.6246153846153846,2.1782692775287638,0.02791103084890926,-0.002976501636617188,189.50942714500243,189.50942714500243,0.02791103084890926,0.02983173443687693,-0.002976501636617188,-0.00465856404402436,1986.791666666653,2010.374999999965,
equal_weight_comb,co/combination,c,4.051082843892064,0.03793607831654977,2,0,0.3903758795079521,0.7428593658540719,1.9125701951198624,0.03560110281842969,0.009140318472666383,307.9238014142978,199.19756953548114,0.028284111657931814,0.022859567445772742,0.00338404685798215,-0.005366894245021995,1986.8749999999864,2011.8749999999636,
PIVW_comb,co/combination,c,3.375871823274893,0.03313316836120945,5,4,0.015616892495297036,0.18605552322217617,1.8639178168298929,0.0370251580550475,0.01858103128445332,300.09076850961276,214.762355351488,0.02348363563540236,0.020048492358449025,0.006643708630402977,0.004314412995299149,1986.5416666666533,2010.6249999999648,
