method_name,method_class,c/r,smooth_r,avg_unc.(1se),#q<0.5,#q<0.1,q_min,q_small5,log-likeli,RMS,bias,tlog-l,100log-l,100RMS,75RMS,100bias,bias50,xyear0.5,xyear1.0,xyear1.5
cent20y,42/1_Run_Means,r,1.0,0.029367330430742057,0,0,1.0,1.0,2.6321191169645077,0.0,0.0,407.9784631294987,239.70352857963678,0.0,0.0,0.0,0.0,1984.2916666666554,2010.2083333332985,
lowess1dt36wnc,42/3_ST_Fits,c,3.7736187288709617,0.06812504356507151,2,0,0.3326977884924309,0.8015057810935015,1.52326839051971,0.04536021917936628,-0.013535769558443904,245.2462108736733,159.38468236184212,0.043220934387653884,0.04143304733713226,-0.014839891231095326,-0.02492920684679255,1985.3749999999877,2013.7083333332953,
Kal_flexLin,42/5_Kalman,c,5.061363550746644,0.05317657451406971,0,0,0.5431583970173384,0.6778856437433447,1.6410196331387779,0.04660296922391025,-0.009547404983955333,264.2041609353432,166.04572979844824,0.04198638347212676,0.03977257230148356,-0.012550258504393967,-0.020826757904214056,1985.0416666666547,2014.1249999999616,
GAM_AR1,42/4_GAM_AR1,c,5.0244000989113315,0.04681996741958329,26,1,0.04440932431749789,0.1430244324692319,1.387054588673597,0.0574317126437986,-0.031297041669644886,196.96175159165077,118.27385029483702,0.058801251158942636,0.054878636818025815,-0.03871950446006588,-0.05692510069563013,1988.041666666652,2014.0416666666283,
CGWL10y_sfUKCP,44/44_EarthModel_CGWL,c,6.422308638221869,0.050114446331579715,0,0,0.9620253164556962,0.9620253164556962,1.6795197505631523,0.041714699082253545,-0.006287905171564913,255.28700208559914,159.5303429533118,0.04147945749260651,0.039122688282203666,-0.008748576334436512,-0.0031859783578846615,1985.5416666666542,2009.7916666666322,
GWI_tot_CGWL,43/3_Human_Induced,c,2.7213977933635554,0.06711861299128971,0,0,0.9601189818728504,0.9601189818728504,1.4985061690911021,0.049756311602201425,-0.04095848740852656,106.39393800546824,106.39393800546824,0.049756311602201425,0.049756311602201425,-0.04095848740852656,-0.044186313136665246,1987.1249999999861,2014.1249999999616,
GWI_tot_SR15,43/3_Human_Induced,c,2.568906471158401,0.062412909928329346,0,0,0.857154388489203,0.857154388489203,1.4475381857594496,0.05342141376083781,-0.030925706579198232,102.77521118892092,102.7752111889209,0.05342141376083781,0.05342141376083781,-0.03092570657919824,-0.03768957957901651,1986.9583333333196,2013.4583333332955,
EBMKF_ta4,43/2_Kalman,c,1.9044738398295606,0.029607486921752177,93,51,4.874279742408674e-06,2.6274036683649065e-05,0.677756908224028,0.0475589698702488,0.008132541376693796,109.11886222406851,96.47658213353827,0.03794724071344249,0.043079549029041965,-0.009040256368968021,-0.02871890063855002,1987.374999999986,2011.5416666666306,
FaIR_comb_unB,43/1_ERF_FaIR,c,2.065514677053117,0.03280818243628432,0,0,0.518628912071535,0.518628912071535,1.9377152173002272,0.034880616590571005,-0.01693970617578197,168.58122390511977,168.58122390511974,0.034880616590571005,0.037183724709994606,-0.01693970617578197,-0.005291913968371611,1985.8749999999873,2010.7916666666313,
equal_weight_comb,co/combination,c,3.851647801041691,0.03793607831654977,1,0,0.1350702790451978,0.9992267509136824,1.940493989388088,0.034453819615713345,-0.01075128652264464,312.41953229148214,187.1105927100924,0.03409377126626079,0.03379109319309062,-0.019384355848092515,-0.026294881649729755,1986.45833333332,2012.7916666666295,
PIVW_comb,co/combination,c,3.26002295100548,0.03313316836120945,1,1,0.06590468069848884,0.8089281179795743,1.9768159913364578,0.03351091689780137,-0.00868575463508997,318.2673746051697,193.48155427427216,0.0322210153830267,0.03413876008879498,-0.020438107283140928,-0.025475515357473673,1986.5416666666533,2012.4583333332964,
